id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,station_id
nkDZY5xqihF3XtZMzzfqqg,hokkaido-ramen-santouka-vancouver-5,Hokkaido Ramen Santouka,https://s3-media2.fl.yelpcdn.com/bphoto/9Fe-Lqjx8cng9bBCB8MiKw/o.jpg,False,https://www.yelp.com/biz/hokkaido-ramen-santouka-vancouver-5?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,226,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,[],$$,+16045651770,+1 604-565-1770,492.648514931011,49.263127,-123.1168917,558 W Broadway,,,Vancouver,V5Z 1E9,CA,BC,"['558 W Broadway', 'Vancouver, BC V5Z 1E9', 'Canada']",686c0fdb962e26e274d81fc286c010dd
piwi7Au_17aUKuC2S97Nkg,zarak-by-afghan-kitchen-vancouver,Zarak By Afghan Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/lPsSQp_YuqNobJepCR0wig/o.jpg,False,https://www.yelp.com/biz/zarak-by-afghan-kitchen-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,85,"[{'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],,+16043183456,+1 604-318-3456,310.903942529523,49.266224,-123.1006089,2102 Main Street,,,Vancouver,V5T 0K1,CA,BC,"['2102 Main Street', 'Vancouver, BC V5T 0K1', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
wtyCB3iRPHSXNxmtZsg89A,tacofino-ocho-vancouver,Tacofino Ocho,https://s3-media4.fl.yelpcdn.com/bphoto/MwHw7yYMhKEn41Fg9va-Lg/o.jpg,False,https://www.yelp.com/biz/tacofino-ocho-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,86,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,[],$$,+16047090015,+1 604-709-0015,44.962185127499126,49.2663679970952,-123.104530161055,8 East 5th Ave,,,Vancouver,V5T 2W7,CA,BC,"['8 East 5th Ave', 'Vancouver, BC V5T 2W7', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
_5cGjnjBRku08-LcEjv0cA,blaze-gourmet-burgers-vancouver-3,Blaze Gourmet Burgers,https://s3-media4.fl.yelpcdn.com/bphoto/vGkGpyoHeGfBofP-htzNwQ/o.jpg,False,https://www.yelp.com/biz/blaze-gourmet-burgers-vancouver-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,25,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,[],$$,+16045685486,+1 604-568-5486,78.93561270845298,49.2666437,-123.1037431,43 E 5th Avenue,,,Vancouver,V5T 1G7,CA,BC,"['43 E 5th Avenue', 'Vancouver, BC V5T 1G7', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
76rysffTZ06sCdlyqY9oQQ,r-and-b-brewing-vancouver-3,R&B Brewing,https://s3-media1.fl.yelpcdn.com/bphoto/REoCAS3oNlbw7htMtir4Mw/o.jpg,False,https://www.yelp.com/biz/r-and-b-brewing-vancouver-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,67,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],$,+16048742537,+1 604-874-2537,125.320796816213,49.267258962520614,-123.10330380118866,54 E 4th Avenue,,,Vancouver,V5T 1E8,CA,BC,"['54 E 4th Avenue', 'Vancouver, BC V5T 1E8', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
8gFXr_yaSpJfb_QUEpiJoA,nuba-mount-pleasant-vancouver-3,Nuba - Mount Pleasant,https://s3-media3.fl.yelpcdn.com/bphoto/ZzmilPEVUMNgQfgDkbhSZw/o.jpg,False,https://www.yelp.com/biz/nuba-mount-pleasant-vancouver-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,160,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",4.0,[],$$,+16045686727,+1 604-568-6727,266.0503317201137,49.26797,-123.10171,146 E 3rd Avenue,,,Vancouver,V5T 1C8,CA,BC,"['146 E 3rd Avenue', 'Vancouver, BC V5T 1C8', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
EichPhjYtOZDEC4KTUTxPw,r-and-b-brewing-vancouver-5,R&B Brewing,https://s3-media1.fl.yelpcdn.com/bphoto/NoJRRB-A-W2kMEC3Ec21SA/o.jpg,False,https://www.yelp.com/biz/r-and-b-brewing-vancouver-5?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,23,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,[],$$,+16043360275,+1 604-336-0275,104.8293752493029,49.2671,-123.10356,54 E 4th Avenue,,,Vancouver,V5T 1E8,CA,BC,"['54 E 4th Avenue', 'Vancouver, BC V5T 1E8', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
dPO65yVqcXagE8FUbPNruA,argo-café-vancouver-2,Argo Café,https://s3-media1.fl.yelpcdn.com/bphoto/vbpr0RUBQG40t3rnUm2fsQ/o.jpg,False,https://www.yelp.com/biz/argo-caf%C3%A9-vancouver-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,84,"[{'alias': 'french', 'title': 'French'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,[],$$,+16048763620,+1 604-876-3620,194.63076991860532,49.2684636930376,-123.104528329935,1836 Ontario Street,,,Vancouver,V5T 2W6,CA,BC,"['1836 Ontario Street', 'Vancouver, BC V5T 2W6', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
uonaIMF0GOLC8UzKR3IaQA,fable-diner-vancouver-2,Fable Diner,https://s3-media3.fl.yelpcdn.com/bphoto/15q7X2JCNQlUCia888VGPw/o.jpg,False,https://www.yelp.com/biz/fable-diner-vancouver-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,332,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,[],$$,+16045633463,+1 604-563-3463,473.7894031077968,49.2630749,-123.1019822,151 E Broadway,,,Vancouver,V5T 1W1,CA,BC,"['151 E Broadway', 'Vancouver, BC V5T 1W1', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
6iOAgzJ0DRZNSKA3FSrrOg,la-taqueria-pinche-taco-shop-vancouver,La Taqueria Pinche Taco Shop,https://s3-media1.fl.yelpcdn.com/bphoto/fjhIj3XKuQ4mquD4Mg8OoQ/o.jpg,False,https://www.yelp.com/biz/la-taqueria-pinche-taco-shop-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,685,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,[],$$,+16045582549,+1 604-558-2549,673.3882419193482,49.263559,-123.112736,2450 Yukon Street,,,Vancouver,V5Z 3V6,CA,BC,"['2450 Yukon Street', 'Vancouver, BC V5Z 3V6', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
P8ivaSJ-_FmC01Z_2Npuig,craft-beer-market-vancouver-3,CRAFT Beer Market,https://s3-media2.fl.yelpcdn.com/bphoto/7d69pvk_tdbadRHdDQpzVA/o.jpg,False,https://www.yelp.com/biz/craft-beer-market-vancouver-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,520,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,[],$$,+16047092337,+1 604-709-2337,398.55840145206645,49.2702147,-123.1060713,85 W 1st Avenue,Salt Building,,Vancouver,V5Y 3K8,CA,BC,"['85 W 1st Avenue', 'Salt Building', 'Vancouver, BC V5Y 3K8', 'Canada']",0cf6cd1809fa7f510812f5b052f578c4
uonaIMF0GOLC8UzKR3IaQA,fable-diner-vancouver-2,Fable Diner,https://s3-media3.fl.yelpcdn.com/bphoto/15q7X2JCNQlUCia888VGPw/o.jpg,False,https://www.yelp.com/biz/fable-diner-vancouver-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,332,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,[],$$,+16045633463,+1 604-563-3463,106.15131556385258,49.2630749,-123.1019822,151 E Broadway,,,Vancouver,V5T 1W1,CA,BC,"['151 E Broadway', 'Vancouver, BC V5T 1W1', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
7mC73EaD-pi3yyR63ZVn3A,the-cascade-room-vancouver,The Cascade Room,https://s3-media1.fl.yelpcdn.com/bphoto/7BHQmpgTD_YZg296Zjhehw/o.jpg,False,https://www.yelp.com/biz/the-cascade-room-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,233,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],$$,+16047098650,+1 604-709-8650,97.86459637820874,49.2617,-123.10062,2616 Main Street,,,Vancouver,V5T 3E6,CA,BC,"['2616 Main Street', 'Vancouver, BC V5T 3E6', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
FFVXF_4OnzTlWITF2IH5SQ,maizal-rmf-vancouver-2,Maizal RMF,https://s3-media4.fl.yelpcdn.com/bphoto/-oCz07UqmMCDyFdZjDNgKA/o.jpg,False,https://www.yelp.com/biz/maizal-rmf-vancouver-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,146,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],$$,+16047090813,+1 604-709-0813,243.31478372485492,49.2600097,-123.1012988,2815 Main Street,,,Vancouver,V5T 3G1,CA,BC,"['2815 Main Street', 'Vancouver, BC V5T 3G1', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
oGs-M9tc1n-QaxUBUphGFg,congee-noodle-house-vancouver,Congee Noodle House,https://s3-media1.fl.yelpcdn.com/bphoto/m8jQGZDqLX273y6ctGUGmQ/o.jpg,False,https://www.yelp.com/biz/congee-noodle-house-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,351,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,[],$$,+16048798221,+1 604-879-8221,105.2730624395783,49.26316,-123.10213,141 E Broadway,,,Vancouver,V5T 1W1,CA,BC,"['141 E Broadway', 'Vancouver, BC V5T 1W1', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
dnwUsAAIV48zks5Y7ZA3Mg,burdock-vancouver,Burdock,https://s3-media3.fl.yelpcdn.com/bphoto/iHwkkIB224wifDEJGyie7g/o.jpg,False,https://www.yelp.com/biz/burdock-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,184,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,[],$$,+16048790077,+1 604-879-0077,157.35872270601013,49.26092,-123.10066,2702 Main Street,,,Vancouver,V5T 3E8,CA,BC,"['2702 Main Street', 'Vancouver, BC V5T 3E8', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
r-njwQQ57eF8ejv2QclItA,ajs-brooklyn-pizza-joint-vancouver,AJ's Brooklyn Pizza Joint,https://s3-media1.fl.yelpcdn.com/bphoto/MggYvTuuedX5SxOEFORuyQ/o.jpg,False,https://www.yelp.com/biz/ajs-brooklyn-pizza-joint-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,139,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,[],$$,+16044285805,+1 604-428-5805,279.7728876963056,49.2629437687572,-123.098307028413,325 East Broadway,,,Vancouver,V5T 1W5,CA,BC,"['325 East Broadway', 'Vancouver, BC V5T 1W5', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
NTtQJ4KrcK36Xi4eEvo3hQ,ignite-pizzeria-mount-pleasant-vancouver-4,Ignite Pizzeria Mount Pleasant,https://s3-media4.fl.yelpcdn.com/bphoto/j900C-bQ2X6jKwZ6dBzeyQ/o.jpg,False,https://www.yelp.com/biz/ignite-pizzeria-mount-pleasant-vancouver-4?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,78,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,[],$$,+16045642588,+1 604-564-2588,86.68063750433618,49.26215691,-123.10085376,2588 Main Street,,,Vancouver,V5T 3E6,CA,BC,"['2588 Main Street', 'Vancouver, BC V5T 3E6', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
8oI3fyTrQ9hXeCidVFDUww,sing-sing-vancouver-2,Sing Sing,https://s3-media1.fl.yelpcdn.com/bphoto/jq1yBF2USKIJQC7TX-2r2w/o.jpg,False,https://www.yelp.com/biz/sing-sing-vancouver-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,126,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,[],$$,+16043369556,+1 604-336-9556,183.8711823587549,49.2607122038635,-123.100685477257,2718 Main Street,,,Vancouver,V5T 3E8,CA,BC,"['2718 Main Street', 'Vancouver, BC V5T 3E8', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
Ri0V6nyH0qOQH6e5vtDQ0Q,kin-kao-song-vancouver,Kin Kao Song,https://s3-media2.fl.yelpcdn.com/bphoto/9gc7EF_F3rsH7FL3sc5znQ/o.jpg,False,https://www.yelp.com/biz/kin-kao-song-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,31,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],,+16045680400,+1 604-568-0400,265.1395347063334,49.2629749,-123.0986667,317 E Broadway,,,Vancouver,V5T 1W5,CA,BC,"['317 E Broadway', 'Vancouver, BC V5T 1W5', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
TZ2fpNhNWH2tmFI-kIG_yw,budgies-burritos-vancouver,Budgies Burritos,https://s3-media3.fl.yelpcdn.com/bphoto/ZQmaBPNi-uAxxzxFRnzovA/o.jpg,False,https://www.yelp.com/biz/budgies-burritos-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,283,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,[],$,+16048745408,+1 604-874-5408,191.15423612048528,49.2634464768729,-123.100247082572,44 Kingsway,,,Vancouver,V5T 3H9,CA,BC,"['44 Kingsway', 'Vancouver, BC V5T 3H9', 'Canada']",93c88a18c673e2c72a6afa93d6b89f18
p5thThuUITUjAy8gS3sPMw,fable-kitchen-vancouver-2,Fable Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/38mz3EefQjyFGaYVijG3DQ/o.jpg,False,https://www.yelp.com/biz/fable-kitchen-vancouver-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,774,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,[],$$,+16047321322,+1 604-732-1322,90.36018595018022,49.2679331,-123.149019,1944 W 4th Avenue,,,Vancouver,V6J 1M5,CA,BC,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",8fb5ce1e34ad31de940481953aea452c
ztP4E-dCMEOZRT9XYLDNzw,maenam-vancouver,Maenam,https://s3-media2.fl.yelpcdn.com/bphoto/TZtJFi43N530lnF2Y5hkPA/o.jpg,False,https://www.yelp.com/biz/maenam-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,387,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,[],$$,+16047305579,+1 604-730-5579,85.84645469346619,49.26787,-123.1488979,1938 W 4th Avenue,,,Vancouver,V6J 1M5,CA,BC,"['1938 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",8fb5ce1e34ad31de940481953aea452c
D1gkF04qqIz0nrrVmCF6ug,ramen-danbo-vancouver-8,Ramen Danbo,https://s3-media4.fl.yelpcdn.com/bphoto/xOa_1_3UUGjciVjo-B3_nA/o.jpg,False,https://www.yelp.com/biz/ramen-danbo-vancouver-8?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,436,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,[],$$,,,105.93371256954492,49.26828,-123.146431,1833 W 4th Avenue,,,Vancouver,V6J 1M4,CA,BC,"['1833 W 4th Avenue', 'Vancouver, BC V6J 1M4', 'Canada']",8fb5ce1e34ad31de940481953aea452c
LqzeN5HH6K1KXI6PsKdN4g,chi-vegan-vancouver,Chi Vegan,https://s3-media2.fl.yelpcdn.com/bphoto/QqkWW87ythdyXqy4UeZS9g/o.jpg,False,https://www.yelp.com/biz/chi-vegan-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,207,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,[],$$,+16043363010,+1 604-336-3010,71.76609118132748,49.2681947,-123.1487738,1935 W 4th Avenue,,,Vancouver,V6J 1M7,CA,BC,"['1935 W 4th Avenue', 'Vancouver, BC V6J 1M7', 'Canada']",8fb5ce1e34ad31de940481953aea452c
WAKwis2gWtNjRqFGkgwORw,annalena-vancouver,AnnaLena,https://s3-media2.fl.yelpcdn.com/bphoto/4J0v41jCsUeNHkAbSsA-Nw/o.jpg,False,https://www.yelp.com/biz/annalena-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,353,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,[],$$$$,+17783794052,+1 778-379-4052,295.5930355652769,49.2708261,-123.1467714,1809 W 1st Avenue,,,Vancouver,V6J 5B8,CA,BC,"['1809 W 1st Avenue', 'Vancouver, BC V6J 5B8', 'Canada']",8fb5ce1e34ad31de940481953aea452c
SWK2kkKFgVlqmZpBpWNfTg,novo-italian-vancouver,Novo Italian,https://s3-media2.fl.yelpcdn.com/bphoto/7O5tH3zQCwmSZJqSepueXw/o.jpg,False,https://www.yelp.com/biz/novo-italian-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,160,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,[],$$,+16047362220,+1 604-736-2220,256.21359002397327,49.2666178,-123.1454221,2118 Burrard Street,,,Vancouver,V6J 3H6,CA,BC,"['2118 Burrard Street', 'Vancouver, BC V6J 3H6', 'Canada']",8fb5ce1e34ad31de940481953aea452c
WWfntt6UzgdwhSl3y1t5fg,la-cigale-french-bistro-vancouver,La Cigale French Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/HxnJWbuvFUnZMl8BV4d-DA/o.jpg,False,https://www.yelp.com/biz/la-cigale-french-bistro-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,150,"[{'alias': 'french', 'title': 'French'}]",4.0,[],$$,+16047320004,+1 604-732-0004,113.66058446831033,49.2683296,-123.1494293,1961 W 4th Avenue,,,Vancouver,V6J 1M7,CA,BC,"['1961 W 4th Avenue', 'Vancouver, BC V6J 1M7', 'Canada']",8fb5ce1e34ad31de940481953aea452c
zPVirzX5eaRepNBNzTXq4A,redbeef-noodle-kitchen-vancouver,RedBeef Noodle Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/G3LDvk1i-xrQTDJjJGPgIg/o.jpg,False,https://www.yelp.com/biz/redbeef-noodle-kitchen-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,110,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,[],$$,+16045581237,+1 604-558-1237,88.95553932073803,49.2681986,-123.1490359,1947 W 4th Avenue,,,Vancouver,V6J 1M7,CA,BC,"['1947 W 4th Avenue', 'Vancouver, BC V6J 1M7', 'Canada']",8fb5ce1e34ad31de940481953aea452c
jyBiQI0XtESTGHXODCFsJQ,romers-burger-bar-vancouver-6,Romer's Burger Bar,https://s3-media3.fl.yelpcdn.com/bphoto/-UW3C_pOT_IU0e6p9HgjoA/o.jpg,False,https://www.yelp.com/biz/romers-burger-bar-vancouver-6?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,350,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,['restaurant_reservation'],$$,+16047329545,+1 604-732-9545,45.16743799862461,49.26817555404283,-123.14727918399592,1873 West 4th Avenue,,,Vancouver,V6J 1M4,CA,BC,"['1873 West 4th Avenue', 'Vancouver, BC V6J 1M4', 'Canada']",8fb5ce1e34ad31de940481953aea452c
Vdq8llf2DtvMrxQSDVWb4w,las-margaritas-restaurant-vancouver-2,Las Margaritas Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/MVX0o607I738tVUqiL3dCA/o.jpg,False,https://www.yelp.com/biz/las-margaritas-restaurant-vancouver-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,404,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,[],$$,+16047347117,+1 604-734-7117,159.35179770423605,49.2683195,-123.15007987746176,1999 4th Avenue W,,,Vancouver,V6J 1M7,CA,BC,"['1999 4th Avenue W', 'Vancouver, BC V6J 1M7', 'Canada']",8fb5ce1e34ad31de940481953aea452c
p5thThuUITUjAy8gS3sPMw,fable-kitchen-vancouver-2,Fable Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/38mz3EefQjyFGaYVijG3DQ/o.jpg,False,https://www.yelp.com/biz/fable-kitchen-vancouver-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,774,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,[],$$,+16047321322,+1 604-732-1322,984.1055820219522,49.2679331,-123.149019,1944 W 4th Avenue,,,Vancouver,V6J 1M5,CA,BC,"['1944 W 4th Avenue', 'Vancouver, BC V6J 1M5', 'Canada']",aa704bfba40286bd0661b64d1f75e778
WAKwis2gWtNjRqFGkgwORw,annalena-vancouver,AnnaLena,https://s3-media2.fl.yelpcdn.com/bphoto/4J0v41jCsUeNHkAbSsA-Nw/o.jpg,False,https://www.yelp.com/biz/annalena-vancouver?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,353,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,[],$$$$,+17783794052,+1 778-379-4052,623.6494401785143,49.2708261,-123.1467714,1809 W 1st Avenue,,,Vancouver,V6J 5B8,CA,BC,"['1809 W 1st Avenue', 'Vancouver, BC V6J 5B8', 'Canada']",aa704bfba40286bd0661b64d1f75e778
